id,name,host_id,host_name,host_since,neighbourhood,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,calculated_host_listings_count,reviews_per_month,review_scores_value
29426130,Gorgeous very light place with a french balcony,14071035,Willem,09-04-2014,Oud-Oost,Apartment,Entire home/apt,3,2,2,180,3,6,2,2,2,10
29427169,Amsterdam near new Metro Station,90281632,Patrick,16-08-2016,Noord-Oost,Apartment,Entire home/apt,3,1,2,150,5,174,0,1,tt,0
29428540,LOVELY LIGHT MODERN APPARTEMENT IN AMSTERDAM EAST,94046127,Malu,07-09-2016,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,115,2,30,0,1,tt,0
29428562,Studio 14 Centraal Station.,212600641,Valentina,30-08-2018,Centrum-West,Apartment,Entire home/apt,2,0,1,79,2,16,4,12,4,10
29431047,CANAL VIEW RESIDENCE,10383038,Marlene,02-12-2013,Centrum-West,Apartment,Entire home/apt,2,1,1,325,3,14,6,1,4.19,10
29434406,Sunny apartment in Amsterdam,9580780,Maria,22-10-2013,Oud-Oost,Apartment,Entire home/apt,4,2,3,129,2,8,1,1,1,8
29435883,Family house with garden Watergraafsmeer Amsterdam,24666452,Mirjam,09-12-2014,Watergraafsmeer,Apartment,Entire home/apt,4,3,4,150,2,15,0,1,tt,0
29436917,Quiet & Cozy Apartment near Vondelpark,7412215,Thor,10-07-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,1,2,129,2,0,2,1,2,9
29442156,Ground floor studio apartment in city centre,4542690,Marjorie,01-01-2013,Centrum-Oost,Apartment,Entire home/apt,4,0,1,209,2,13,0,1,tt,0
29444621,Great house only for Families with kids.,221792137,Javier,21-10-2018,De Baarsjes - Oud-West,Apartment,Entire home/apt,6,3,4,195,3,8,1,1,0.65,0
29445951,Cozy comfortable bedroom in Amsterdam-West,221799300,Ingrida,21-10-2018,Geuzenveld - Slotermeer,Apartment,Private room,2,1,1,60,1,6,3,1,1.96,10
29447108,Beautiful apartment close to the Jordaan,122929047,Dennis,27-03-2017,Westerpark,Apartment,Entire home/apt,2,1,1,180,3,7,0,1,tt,0
29448382,Top Floor Oud-West Apartment with canal view,17446913,Julie,30-06-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,196,6,46,0,1,tt,0
29450478,Trendy apartment in city centre of Amsterdam,221829480,Anneloes,21-10-2018,Centrum-Oost,Apartment,Entire home/apt,2,1,1,250,7,109,0,1,tt,0
29450885,Room in apartment in Trendy Bos and Lommer,40924389,Kim,09-08-2015,Bos en Lommer,Apartment,Private room,1,1,1,60,2,7,2,1,1.36,0
29452517,Mansion right next to VanGogh and Rijks Museum.,13144908,Johan,15-03-2014,Zuid,Townhouse,Entire home/apt,8,4,5,400,2,2,0,2,tt,0
29455401,1-bed room apartment in Amsterdam East,125202453,Marieke,10-04-2017,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,100,3,0,2,1,2,10
29456503,Westerpark Residence,126900541,Daan,21-04-2017,Bos en Lommer,Apartment,Entire home/apt,4,2,3,130,2,43,7,1,6.36,7
29456931,Cozy 3bed Apartment(canal view) at edge of Jordaan,99993522,Maria,17-10-2016,Westerpark,Apartment,Entire home/apt,5,3,3,495,4,98,0,1,tt,0
29471672,"Ground floor apartment, wheelchair accessible",23920538,Patricia,19-11-2014,Centrum-West,Aparthotel,Private room,4,0,3,234,1,296,0,1,tt,0
29473374,"Noorderpark , Amsterdam",221818562,Inex,21-10-2018,Oud-Noord,Bed and breakfast,Private room,1,1,1,50,1,172,0,1,tt,0
29473653,Cozy private studio in De Pijp (Albertcuyp),221906817,Saima,21-10-2018,De Pijp - Rivierenbuurt,Apartment,Private room,4,1,2,139,2,76,0,1,tt,0
29475372,(2)RedLight District Smokers Friendly Studio,221999437,M,22-10-2018,Centrum-West,Bed and breakfast,Private room,2,0,1,200,2,269,0,2,tt,0
29475485,(1) RedLight District Smokers Friendly Studio,221999437,M,22-10-2018,Centrum-West,Bed and breakfast,Private room,2,0,1,200,2,254,0,2,tt,0
29476075,Loft in the Centre of Amsterdam,7543187,Marieke,17-07-2013,Centrum-Oost,Loft,Entire home/apt,4,2,3,450,3,56,0,2,tt,0
29476965,Stylish Stay at A-Location on the Canals,62921131,Stefanie,14-03-2016,Centrum-West,Apartment,Entire home/apt,4,1,1,110,1,22,0,1,tt,0
29477413,AMAZING canal-view APT in historical centre,222012982,Jake,22-10-2018,Centrum-West,Apartment,Entire home/apt,2,1,1,149,2,43,6,1,4.09,9
29477986,B&B BOAT,14318799,Franka & Niels,15-04-2014,Centrum-Oost,Houseboat,Private room,2,1,1,110,2,258,0,1,tt,0
29480289,"""I cannot stop bragging how good it is"" Apartment",65859990,Martijn,05-04-2016,Centrum-West,Apartment,Entire home/apt,4,2,2,187,2,2,10,208,7.69,9
29480938,Bright maisonette with 2 balconies in vibrant East,222037121,Nancy,22-10-2018,Centrum-Oost,Apartment,Entire home/apt,4,2,2,180,3,33,2,1,2,10
29482008,♛ Deluxe Design Apartment at the park.,1362930,Lukas & Michael,02-11-2011,Westerpark,Apartment,Entire home/apt,4,2,2,160,3,51,0,1,tt,0
29482821,All you need to call it home -  CITY CENTER,65859990,Martijn,05-04-2016,Westerpark,Apartment,Entire home/apt,4,2,2,140,2,15,0,208,tt,0
29483507,Top located stylish canalhouse in Amsterdam center,77532515,Serina,13-06-2016,Centrum-Oost,Apartment,Entire home/apt,3,2,2,150,2,30,6,1,6,9
29483788,"The Teal Retreat, quiet space & good connections",24352225,Sterre,01-12-2014,Bijlmer-Centrum,Apartment,Private room,2,1,1,50,1,6,0,1,tt,0
29486067,Huge apartment - Excellent for a group of friends!,222069547,Wilco,22-10-2018,De Baarsjes - Oud-West,Apartment,Entire home/apt,6,2,6,350,3,17,0,1,tt,0
29486240,SUNNY APT | ROOF TERRACE | 70m2,12284404,Vera,16-02-2014,Bos en Lommer,Apartment,Entire home/apt,2,1,1,100,2,4,1,1,1,10
29495207,Luxurious Canal Apartment - City Centre,23697978,Ottavio,13-11-2014,Centrum-Oost,Apartment,Entire home/apt,4,2,2,175,1,1,0,1,tt,0
29501441,Stylish and Modern Apartment in Amsterdam,222171740,Balthazar,23-10-2018,Zuid,Apartment,Entire home/apt,4,2,2,249,2,87,1,1,0.91,8
29503926,Stylish Ground Floor Apartment with Garden!,18055839,Natalie,13-07-2014,Zuid,Apartment,Entire home/apt,2,1,1,129,2,35,0,1,tt,0
29505811,Amsterdam The Blossom Room,3536551,Erica,11-09-2012,De Baarsjes - Oud-West,Bed and breakfast,Private room,4,0,4,210,3,22,0,1,tt,0
29505861,"BDA: Best Deal Amsterdam, 2 private rooms",14482491,Stephan,19-04-2014,Bos en Lommer,Apartment,Private room,7,2,4,298,4,360,0,3,tt,0
29508074,Newly renovated luxurious apartment central,46834092,Paula,18-10-2015,Zuid,Apartment,Entire home/apt,6,2,3,600,1,63,0,1,tt,0
29510512,Quiet flat nestled in the heart of the city,222228327,Lana,23-10-2018,Centrum-West,Apartment,Entire home/apt,4,1,1,118,2,12,0,1,tt,0
29513173,Studio in Amsterdam,222247948,Maik,23-10-2018,Osdorp,Guest suite,Entire home/apt,3,0,2,75,1,39,4,1,4,10
29513426,Great aparment close to Vondelpark and centre,20597798,Daphne,27-08-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,120,1,13,2,2,1.5,10
29514373,LOVELY & COMFORTABLE APARTMENT WITH CANAL VIEW,2498889,Fahd,30-05-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,150,4,61,1,1,0.86,10
29515954,Homely double room in the center of De Pijp,218194949,Lisa,01-10-2018,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,89,2,87,1,2,1,10
29528129,Beautiful apartment in Amsterdam West,33767252,Yvette,19-05-2015,Bos en Lommer,Apartment,Entire home/apt,2,1,1,90,14,0,0,1,tt,0
29528424,Private room in a Luxe Home in Amsterdam,222351419,Sue,24-10-2018,Centrum-Oost,Apartment,Private room,4,1,1,76,14,262,0,1,tt,0
29529367,Light condo outside the city center of Amsterdam,182575280,Michel,05-04-2018,De Aker - Nieuw Sloten,Condominium,Entire home/apt,2,1,1,125,1,79,0,1,tt,0
29536289,Johanna's Queendom (lovely studio in Oud-West),148085659,Johanna,28-08-2017,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,0,1,120,2,0,1,1,1,8
29537105,Private Bedroom in Amsterdam,220202191,Nicola,12-10-2018,Osdorp,Apartment,Private room,1,1,1,20,2,7,2,1,1.82,10
29537702,"Cozy, Modern Apartment in the heart of Amsterdam",159335597,Bader,19-11-2017,Westerpark,Apartment,Entire home/apt,2,1,1,99,2,22,1,1,1,8
29537770,Gorgeously lit apartment in Amsterdam Oost,69752199,Sandi,01-05-2016,Watergraafsmeer,Apartment,Private room,3,1,2,65,3,8,0,1,tt,0
29557720,Super stay for 2p in the heart of East Amsterdam!,107745142,Oscar,19-12-2016,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,79,2,66,4,27,4,9
29558336,Well-designed quiet flat within Zuidas and forest!,222537442,Pascal,25-10-2018,Buitenveldert - Zuidas,Apartment,Entire home/apt,2,1,1,110,2,72,0,1,tt,0
29558408,The Cutest Heart-Melting Apartment |Balcony|,65859990,Martijn,05-04-2016,Centrum-West,Apartment,Entire home/apt,2,1,2,250,2,42,0,208,tt,0
29558421,Apartment near RAI/Zuid + FREE PARKING,24378925,Jacques,01-12-2014,Buitenveldert - Zuidas,Apartment,Entire home/apt,6,2,3,200,2,32,0,1,tt,0
29562065,INSTANT BOOK! by Airport and Amsterdam Central!,210423619,Shalom,19-08-2018,Osdorp,Apartment,Private room,2,1,1,60,1,88,4,3,3,8
29562434,The Cosiest Home in The Neighborhood |Balcony|,65859990,Martijn,05-04-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,88,2,16,0,208,tt,0
29563361,Studio 15 minutes from Amsterdam Centraal Station,222576517,Alicia,25-10-2018,Oud-Noord,Apartment,Entire home/apt,4,0,1,100,1,133,7,1,6.36,9
29568363,Top Location Amsterdam 1 pers.room,12448020,Maria,21-02-2014,Centrum-West,Bed and breakfast,Private room,1,1,1,50,5,296,4,2,4,10
29578670,Modern & Light apt. in very best area: De Pijp!,57104478,Sabrine,02-02-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,140,3,12,0,1,tt,0
29579619,Cozy studio in beautiful Amsterdam East!,222560680,Francesca,25-10-2018,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,56,2,21,0,1,tt,0
29580106,Cosy apartment in the nicest area of Amsterdam!,6404785,Tom,15-05-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,109,2,20,0,1,tt,0
29580217,Completely new apt. at quiet street at de Pijp,222678304,Emilia,26-10-2018,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2,2,190,2,12,3,1,2.65,9
29580681,PRIVATE ENSUITE ROOM Amsterdam B&B Barangay,1340998,Godwin Guido Sol Dumagat,27-10-2011,Centrum-West,Bed and breakfast,Private room,2,1,1,188,1,288,0,2,tt,0
29582316,Beautiful apartment near Leidseplein/Vondelpark,145213878,Peggy,09-08-2017,De Baarsjes - Oud-West,Apartment,Entire home/apt,5,2,1,290,3,56,0,1,tt,0
29582433,Modern and Cozy apartment on a beautiful location,5614896,Eliane,25-03-2013,Centrum-Oost,Apartment,Entire home/apt,2,1,1,110,4,3,1,1,1,10
29584335,Bright and stylish apartment centrally located,4793367,Lieke,21-01-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,1,100,1,6,1,1,1,10
29584729,comfortable unique houseboat at popular location,222702259,Monique,26-10-2018,Oostelijk Havengebied - Indische Buurt,Houseboat,Entire home/apt,4,2,4,175,2,4,4,1,3.64,10
29585801,Great home for 4p near Foodhallen & Leidseplein!,113977564,Willem,30-01-2017,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,4,3,159,2,50,5,38,4.55,8
29587111,Amsterdam Bohemian Style Apartment,222721320,Willy,26-10-2018,Geuzenveld - Slotermeer,Apartment,Entire home/apt,2,1,1,110,30,340,0,1,tt,0
29588059,Typical 19th century Amsterdam apartment,84227769,Kobe,17-07-2016,Westerpark,Apartment,Entire home/apt,2,1,2,90,1,2,1,1,1,0
29590752,Luxurious & spacious apartment with roof terrace,10428880,Wouter,04-12-2013,Westerpark,Apartment,Entire home/apt,4,2,2,395,3,51,0,2,tt,0
29593195,Little Dutch,44168250,Ruben,14-09-2015,Centrum-West,Loft,Private room,2,0,1,150,2,322,0,21,tt,0
29602642,Apartment in De Pijp ( center),191572998,Lu,25-05-2018,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,50,3,1,1,4,1,10
29602918,Beautiful ground floor appartment with garden,16009942,Rosan,26-05-2014,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,125,2,25,0,1,tt,0
29604704,Very Bright and Spacious Loft Apartment in De Pijp,21273834,Peter,13-09-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2,2,200,2,16,0,1,tt,0
29605949,"Modern, newly furnished apartment @1km AFrankHouse",97213227,Freya,29-09-2016,Westerpark,Apartment,Entire home/apt,4,1,2,180,2,0,6,1,5.45,9
29607637,Great house  ★ Vibrant area  ★ De pijp,75206611,Milan & Koen,01-06-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,0,1,120,3,0,1,12,1,4
29614686,Welcome to Amsterdam 105m2,34966248,Jan,04-06-2015,IJburg - Zeeburgereiland,Apartment,Entire home/apt,6,3,3,325,3,363,1,1,1,8
29622516,light & comfortable westerpark apartment,13476825,Your Amsterdam Home,24-03-2014,Westerpark,Apartment,Entire home/apt,2,1,1,120,3,39,2,3,1.82,8
29622686,"Cozy, spacious and light appartment in ""De Pijp""",15576249,Sven,05-03-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,2,2,125,3,230,0,1,tt,0
29624460,"Easy going, spacious, stylish apartment",6891669,Eva,13-06-2013,Bos en Lommer,Apartment,Entire home/apt,2,1,1,100,7,30,0,1,tt,0
29627916,Stylish two floor apartment in 'De Pijp',35093126,Tugba,05-06-2015,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,150,2,18,0,1,tt,0
29629557,het kleine huis in paradijs amsterdam,195433249,Margalit,13-06-2018,De Aker - Nieuw Sloten,Cabin,Entire home/apt,2,1,1,55,5,35,0,2,tt,0
29629708,Room in the heart of Amsterdam,12623977,Cinzia,26-02-2014,Centrum-Oost,Apartment,Private room,2,1,1,65,2,64,1,1,0.77,0
29630050,Stunning canal apartment in the heart of Amsterdam,150915351,Nana En Arjan,17-09-2017,Centrum-West,Apartment,Entire home/apt,3,1,1,200,2,298,1,1,1,10
29640129,Bright and  very spacious apartment - 112m2,21974980,Lisa,30-09-2014,Oud-Oost,Apartment,Entire home/apt,6,3,3,200,3,13,0,1,tt,0
29640457,Cheap Big House Amsterdam,205620290,Skander,28-07-2018,Geuzenveld - Slotermeer,House,Entire home/apt,2,1,1,70,2,165,5,1,4.41,9
29644389,Charming and cozy studio in Central Amsterdam,174336017,Charly,20-02-2018,Centrum-West,Apartment,Entire home/apt,2,1,1,125,2,58,2,1,2,10
29645130,Great appartment nearby Schipol airport,223136161,Loyola,29-10-2018,De Aker - Nieuw Sloten,Apartment,Entire home/apt,2,1,1,75,1,119,0,1,tt,0
29646624,Beautiful Renovated|Bright&Central Apt|W Balcony,223145241,Charlotte,29-10-2018,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,199,2,175,2,1,2,8
29647630,"Modern, bright and comfortable apartment",223153227,Stephen,29-10-2018,Oud-Oost,Apartment,Entire home/apt,2,1,1,150,2,11,3,1,3,10
29648266,Amsterdam's Hidden Jewel - Amazing Location,65859990,Martijn,05-04-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,4,82,7,319,0,208,tt,0
29648361,Canal view suite in centre *Brand new!*,223154779,Canal View Suite,29-10-2018,Centrum-West,Apartment,Private room,2,0,1,150,2,229,5,1,4.29,9
29649663,Familie woning,223126034,Marjanne,29-10-2018,Noord-West,House,Entire home/apt,5,4,5,275,2,5,1,1,1,10
29652491,Private room in spacious apartment in 'de Pijp',72739723,Deni,18-05-2016,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,69,2,0,1,1,1,10
29652946,The perfect apartment near RAI,60105720,Maxine,23-02-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,100,2,51,4,1,3.53,9
29653887,Perfect Amsterdam Vibes - 2 Bedroom Apartment,65859990,Martijn,05-04-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,4,82,7,291,0,208,tt,0
29653936,Elegant & Stylish Parkside Home,2991165,Dan,19-07-2012,Bos en Lommer,Apartment,Entire home/apt,2,1,1,165,2,10,0,1,tt,0
29655453,Romantic apartement on the canal in the Jordaan,54890277,Daan,16-01-2016,Centrum-West,Apartment,Entire home/apt,2,1,1,195,5,54,0,1,tt,0
29666350,Monumental Apartment in Amsterdam City Center,15959131,Myriam,25-05-2014,Centrum-Oost,Apartment,Entire home/apt,4,2,2,169,2,5,6,1,5.45,9
29666410,Light 1bd Apartment City Center,218574388,Eric,03-10-2018,Centrum-Oost,Apartment,Entire home/apt,2,1,1,125,3,50,2,2,2,8
29667776,Lovely hideout in the heart of old Amsterdam,223290483,Siaofeng,30-10-2018,Centrum-West,Apartment,Entire home/apt,2,1,1,95,1,0,1,1,1,0
29668103,Comfortable place in Amsterdam New West,223292613,Pavle,30-10-2018,Geuzenveld - Slotermeer,Apartment,Entire home/apt,3,1,1,100,2,0,1,1,1,10
29668487,"Light, Luxury Home in Central Amsterdam",5559694,Mick,21-03-2013,De Baarsjes - Oud-West,House,Entire home/apt,4,3,4,350,3,29,2,1,2,10
29669123,"Stylish City Apartment, 2 Bedrooms, Garden",223297560,Titus (BNBservice),30-10-2018,Noord-West,Condominium,Entire home/apt,3,2,2,110,3,41,3,1,3,10
29669484,Warm and stylish apartment in hip Amsterdam West,23588189,Brent En Esther,10-11-2014,Bos en Lommer,Apartment,Entire home/apt,2,1,1,150,2,25,4,1,4,10
29669631,"Large, beautiful FAMILY home in the famous 'Pijp'",84453740,David,18-07-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2,2,107,2,12,3,19,3,9
29669763,60 m2 city center in the Pijp,54444557,Mathieu,13-01-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,2,2,120,2,3,0,1,tt,0
29672347,Sunny & cosy appartement in the heart of Amsterdam,16312439,Badia,03-06-2014,Centrum-West,Apartment,Entire home/apt,4,1,2,160,3,85,2,1,1.82,8
29672510,Lovely apartment in Amsterdam city center,6960070,Meelf,17-06-2013,Centrum-Oost,Apartment,Entire home/apt,4,1,2,119,2,6,4,1,4,9
29673428,Amazing Apartment You Will Not Forget |Balcony|,65859990,Martijn,05-04-2016,Bos en Lommer,Apartment,Entire home/apt,3,2,2,56,2,7,2,208,2,10
29673658,(2) Comfortable room all-inclusive in Amsterdam!,197286521,Harun,22-06-2018,Bos en Lommer,Hostel,Private room,2,1,1,85,1,264,8,6,8,9
29674102,privekamer/must love cats,31960318,Betty,26-04-2015,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,70,1,2,0,1,tt,0
29675632,Lovely bedroom in modern appartment with Garden,38336750,Thijs,13-07-2015,Noord-West,Apartment,Private room,2,1,1,65,3,82,1,2,1,10
29676321,Magnificent place for 2p in TOP location!,113977564,Willem,30-01-2017,Westerpark,Apartment,Entire home/apt,2,1,1,79,2,20,2,38,2,8
29676688,Large Double Bedroom Central Amsterdam,174588240,Benjamin,21-02-2018,Westerpark,Apartment,Private room,2,1,1,80,2,197,0,2,tt,0
29677216,Air B'n'Bud in Amsterdam for Cannabis & Cat Lovers,29514830,Amandine,17-03-2015,Oud-Oost,Apartment,Private room,2,1,1,79,1,162,2,2,2,10
29677382,Bright & cozy room in trendy neighborhood,223354232,Tirza,30-10-2018,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1,1,75,1,2,0,1,tt,0
29678810,"Light and quiet apartment, very well located",125559440,Robert,12-04-2017,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1,2,105,2,199,7,2,7,10
29680420,Cosy and clean room for 2 near city center,46693136,Vincent,16-10-2015,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,100,3,9,0,1,tt,0
29680989,Vondelpark 2 Story Penthouse Apt. 2 Bedroom (90m2),223378575,Mario,30-10-2018,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,399,1,15,1,1,1,10
29681700,Douplex facing Vondelpark(2 Bath &Terrace) 50m²,223384194,Maurizio,30-10-2018,De Baarsjes - Oud-West,Bed and breakfast,Private room,4,1,1,279,1,72,0,1,tt,0
29682181,Nice spacious room in bright apartment near centre,50464634,Wiljan,03-12-2015,Bos en Lommer,Apartment,Private room,3,1,2,80,1,84,0,1,tt,0
29694563,"Heart of De Pijp, Overlooking the Albert Cuyp",51536637,Hijman,16-12-2015,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1,2,214,1,21,8,1,6.86,9
29695341,Spacious and light home | hip location Amsterdam,2977696,Annebet,18-07-2012,Oud-Oost,House,Entire home/apt,4,2,2,300,2,361,0,1,tt,0
29697181,Artists Loft In The Center of Amsterdam,12693822,Rosa,01-03-2014,De Baarsjes - Oud-West,Loft,Entire home/apt,3,1,2,200,2,59,1,1,1,10
29698747,Ground Floor apartment @ North of Amsterdam,45193432,Mirthe,27-09-2015,Noord-West,Apartment,Entire home/apt,3,2,2,79,4,24,0,1,tt,0
29699477,Cozy 2-floor Apartment City Center,223495019,Tom,31-10-2018,Centrum-Oost,Apartment,Entire home/apt,2,1,1,120,3,75,0,2,tt,0
29700159,Super nice home for 2p close to center!,113977564,Willem,30-01-2017,Bos en Lommer,Apartment,Entire home/apt,2,1,1,79,2,11,0,38,tt,0
29700454,Cute little home for 2p. in East!,107745142,Oscar,19-12-2016,Oud-Oost,Apartment,Entire home/apt,2,1,1,79,2,25,0,27,tt,0
29701154,Cosy apartment with balconies and view,91082507,Hanneke,21-08-2016,Bos en Lommer,Apartment,Entire home/apt,2,1,1,100,2,12,2,1,2,8
29701331,Luxury apartment with rooftop terrace (140m2),223507896,Dylan,31-10-2018,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2,2,345,2,50,1,3,1,8
29701784,Charming Cosy Apartment - All you need in 1,65859990,Martijn,05-04-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2,2,153,2,0,0,208,tt,0
29703801,"Centrally located big 2,5 bedroom apartment",8801297,Natalie,12-09-2013,Centrum-West,Apartment,Entire home/apt,4,2,2,150,2,4,1,4,1,10
29705321,"Charming, typical bright apartment",51403934,Anne,15-12-2015,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,150,2,13,3,1,3,10
29705585,Romantic bright appartement Oud West Amsterdam,49815337,Rens,24-11-2015,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,180,3,20,2,1,2,10
